recall_score,higher_edu,far_from_uni,adhd,low_focus,text_complexity,age,reads_often,not_tired
75.60320699994915,1,0,0,0,74.0924218848385,41,0,1
53.45519440690981,1,0,0,0,33.111460885663774,47,0,1
64.17038578719523,1,0,0,0,53.488340031614285,32,0,1
66.46590890731122,1,0,0,0,60.67850537600112,17,1,0
55.00870600354377,1,1,0,1,47.65659276656949,24,0,1
43.44339472842344,0,0,0,0,43.279142528604574,39,1,0
69.38052938559343,1,1,0,0,65.71876200275284,30,1,0
65.72172585433734,1,0,0,0,60.95904828404941,31,0,0
65.35623801220545,1,1,0,0,67.81964089801048,16,1,0
63.085364855298536,1,0,0,1,72.83079388486412,39,0,1
37.6510984888747,0,0,1,1,39.85355591686283,24,1,1
53.01617653569853,1,0,0,1,36.99151547397922,26,1,1
61.89827191623863,1,0,0,1,60.13255715792363,18,0,1
67.1217099975321,1,1,0,0,58.19637374383608,38,0,1
43.721878446350665,0,1,1,1,76.52450665570927,33,1,0
60.22921705647112,1,0,0,0,47.650456343891264,32,1,0
41.19872138430881,0,0,0,0,33.192281806579004,42,0,1
43.93836112275373,0,0,1,1,75.62382254722662,39,1,0
53.45309377178003,0,0,0,0,54.41195565553363,38,1,1
65.49066287353313,1,0,0,0,67.05640777651777,40,0,0
58.711556454885006,1,1,0,1,55.41950837525229,38,0,1
55.702593285516265,1,1,0,0,29.018116434689023,29,0,1
36.946646070802814,0,0,0,0,19.86515955598955,47,1,0
38.88499483972023,0,0,0,1,42.62468747677656,36,0,1
31.635070225889155,0,1,1,1,45.337481202332235,35,0,1
28.330430266967937,0,0,0,1,40.264074957225944,23,0,0
69.93219422343924,1,0,0,1,79.89061679688623,28,0,1
60.89853475314375,1,1,0,1,50.7212802991726,32,1,1
43.48339445649698,1,0,1,1,23.46627794316398,34,1,1
51.153931059271216,1,0,0,1,33.51666997103872,34,0,1
51.55046521836063,1,1,0,1,37.75416500444152,23,1,0
50.671885717255336,1,1,0,1,34.98908484533558,29,1,0
41.8111790190592,0,0,0,1,50.5852876456438,39,0,1
46.96148365497088,1,0,0,1,23.43536402515712,33,1,0
72.24105619348934,1,1,0,0,76.21876551657664,36,1,0
63.30795494137939,1,1,0,1,59.627513152046475,21,1,1
66.20531967485498,1,1,0,0,63.9996530803556,31,0,1
46.497495900104084,0,0,0,1,48.11654312872514,41,1,1
47.61665828291793,0,0,0,0,68.47261590697767,34,0,0
48.06382729185583,1,0,0,0,19.58012962136171,38,0,0
66.92439345885533,1,1,0,1,74.61730418447955,47,1,0
53.50908713342278,1,1,0,1,56.17727750368999,30,0,0
31.80743859447463,0,1,1,1,48.05260380636724,30,0,0
49.163322205640526,1,0,0,1,52.700932424175114,21,0,0
60.39494819898631,1,1,0,1,56.87713925234783,34,1,0
41.50561755043567,1,0,0,0,8.950122168141014,27,0,0
48.631524492991545,0,0,0,1,78.79979693343988,32,0,1
67.4456656686365,1,0,0,0,68.9408334176037,17,1,0
55.494596402012014,1,0,0,0,32.9642184731394,36,1,0
63.03306686077132,1,1,0,0,48.92738806442277,20,1,0
67.37075078492944,1,0,0,0,62.33538050012515,29,1,0
41.292361967744405,0,0,0,0,47.98237124926822,20,0,0
52.823405080829,1,0,0,1,55.12248550441362,38,0,0
52.634629319257016,0,0,0,0,53.59412041407423,19,1,1
60.52561894645521,1,1,0,0,51.34646394965009,39,0,1
80.91510952214585,1,0,0,0,79.73463378024971,26,1,1
28.169146493313743,0,0,1,1,27.201579205313536,38,0,1
34.65365059220191,0,0,1,1,41.488395948103225,29,0,1
51.738105752990386,0,0,0,0,57.43144100548294,22,1,0
42.70844693361401,0,0,0,1,59.277154737509434,37,0,1
64.00999930231414,1,1,0,1,63.671434841138066,25,0,1
50.21200873538893,0,0,0,0,58.995989602196644,25,1,0
46.53316910012615,0,0,0,0,53.969390155873064,15,1,0
39.62075813579043,0,0,1,1,58.37591396932746,24,0,1
59.0579616532796,1,1,0,0,42.949166024128395,19,0,1
46.55306542856062,1,0,0,0,22.109796210904822,35,0,0
68.40250021931367,1,0,0,0,62.05939801732833,34,0,1
36.48240817290719,0,0,1,1,45.91510848042024,31,1,0
31.385511559731743,0,0,1,1,52.967789045762174,29,0,0
47.65035614997963,0,0,0,1,66.0516495414894,24,1,0
53.70159269474505,0,1,0,0,60.048740893052056,40,1,1
42.114412999733304,0,0,0,1,57.2837482723225,32,1,0
65.48417675313082,1,0,0,0,54.05147572696343,29,1,0
51.67287142121057,0,0,0,0,66.51989417767876,26,0,1
35.04207836054268,0,0,0,1,46.93026648871492,22,0,0
63.0922063101429,1,0,0,0,46.33298045294303,25,1,1
74.45546176219754,1,1,0,0,65.01655535198243,40,1,1
48.83466712878727,1,1,0,0,12.772778014343416,34,0,1
60.565247656734435,1,0,0,0,54.38557235625642,35,0,0
62.77880226262956,1,0,0,0,38.895958448854685,39,1,1
62.69249424060289,1,0,0,1,67.8421248495767,34,1,0
42.32871416913771,1,0,0,1,13.872833055457278,21,0,1
61.666237048776814,1,1,0,0,46.83164082988752,35,1,0
53.763186208771685,1,0,0,1,42.71889481315449,26,1,0
37.64942757850925,0,1,1,1,64.63652389342352,42,0,1
58.961897433352576,1,0,0,0,37.726220074590174,40,0,1
70.99633512523297,1,0,0,0,64.00974789441099,26,1,0
53.92302332288516,1,0,0,1,31.187115870101703,39,1,1
31.389698687891617,0,0,1,1,48.58315010771104,28,0,0
44.94184785394652,0,0,0,0,46.9118882742648,15,0,1
29.94035794670612,0,1,1,1,26.614965154974573,27,1,0
57.11373473473803,1,1,0,0,46.30899087421997,47,0,0
58.138394722642836,1,1,0,1,67.33842384638194,39,0,0
44.81635006192224,0,1,0,0,36.203716748150434,42,1,1
38.320070471261715,0,0,0,1,49.24885995875792,15,0,1
64.2632248414524,1,0,0,0,47.57991888713385,27,1,0
40.22633287944047,0,0,0,1,50.23040521465194,28,0,1
60.92893572008789,1,1,0,0,40.29585207243722,31,0,1
44.656145765409015,0,0,0,0,47.02566689552457,31,1,0
69.25293621729095,1,0,0,0,62.24174237734358,15,1,1
62.91453540816428,1,0,0,0,44.63315072390303,24,0,1
44.703087812065704,0,0,0,1,55.14869665352107,40,1,0
33.417409076107916,0,1,1,1,45.66590359754108,29,1,0
66.44171688602721,1,1,0,0,60.87239085485803,33,1,0
58.004670166612435,1,1,0,1,62.581780666130555,15,1,0
48.75413914485297,0,0,0,0,68.7899930619801,26,0,0
69.73427129763282,1,1,0,0,59.406582992934645,42,1,1
54.27255432392845,1,0,0,1,44.284155747706116,33,0,1
60.23571847470926,1,1,0,0,53.7025706170124,31,0,0
48.519636807692535,0,0,0,1,71.29010274137538,30,1,1
48.14046559957634,0,0,0,0,53.45037444194273,21,0,1
43.88518672373022,1,1,1,1,21.96718454537785,30,1,1
38.18668614076513,0,0,0,1,56.18920734231949,27,0,0
59.430470878920715,1,0,0,0,39.77574424077885,37,0,1
47.67837009424221,0,0,0,1,56.72483794267966,28,1,1
49.49796770688468,1,1,0,1,37.94210066302466,34,1,0
48.27077655659472,1,1,0,1,42.332694436626184,27,0,0
66.16229215742511,1,0,0,0,57.43419222037696,40,0,1
80.21864524568169,1,0,0,0,83.40200160476262,45,1,1
54.12514945260528,1,1,1,1,70.77742550702212,18,0,0
74.67942850821981,1,0,0,0,67.38379962647329,40,1,1
41.78651634481702,0,0,0,0,25.73107702309434,35,1,0
46.09446903473354,0,0,0,0,53.30542285660992,45,0,1
55.44614307760269,0,0,0,0,73.91007206011935,30,0,1
48.514279283541725,0,0,0,0,48.19069264824377,35,0,1
50.51552902270168,1,1,1,1,46.941955021054255,31,1,0
41.31616315472727,0,0,0,0,43.61579412598731,39,1,0
57.331004711136835,1,1,0,1,60.84929995762747,45,0,1
58.79995086777955,1,0,0,1,57.65176227998437,41,0,1
55.09738306184799,0,0,0,0,62.85405958695495,32,1,1
62.116095941974606,1,0,0,0,40.90377580924721,16,1,1
59.58453817913586,1,0,0,0,43.49616846971194,38,0,1
58.155768966661725,1,1,0,0,49.822333160579504,36,0,0
42.7728455875775,1,1,1,1,42.86584033524822,58,0,1
67.65501045603132,1,1,0,0,63.52538027634009,28,1,0
70.34657646633343,1,0,0,0,72.29183102402891,35,0,1
57.532249111836855,1,0,0,1,57.958928152526866,36,1,0
56.57881719279705,1,1,0,1,49.277531074498356,29,0,1
46.495177028011625,0,1,0,0,25.421148336900007,42,1,1
71.95460604960398,1,0,0,1,75.41153516597308,29,1,1
65.23024417101766,1,1,0,0,58.92198822004247,28,1,0
51.567932482431154,0,0,0,0,64.68501607093096,27,0,1
43.450417390825116,0,0,0,0,43.01197263553529,28,0,1
58.47660583096397,1,1,0,0,42.01665839903095,25,1,0
39.10505376885465,0,1,1,1,56.996917199886965,32,1,0
42.564788568312046,0,0,1,1,69.27677899178585,32,1,0
58.17835360417713,1,0,0,0,47.38745413830271,18,1,0
55.74596303245285,1,1,0,0,41.36116148611862,24,0,0
53.069252007679154,0,1,0,0,70.1170102454134,24,0,1
35.49325264349946,0,0,0,1,43.12673124004843,32,0,0
36.0798253967112,0,0,1,1,47.84653450236649,41,0,1
69.29868836283869,1,1,0,0,60.11808780366714,29,1,1
48.398341123247505,1,1,0,1,33.408225182400415,15,0,1
74.96286803890048,1,1,0,0,77.52273946488134,32,0,1
62.5197693226986,1,1,0,0,51.63039506547215,28,1,0
56.04112259703978,1,1,0,0,28.277462409533946,43,1,1
44.47462135655084,0,0,1,1,75.52923443013921,36,1,0
62.01174466015218,1,0,0,0,49.14347462644647,21,1,0
42.591000261157525,0,0,0,0,48.48536435064751,36,0,0
50.13954984204945,0,0,0,0,52.56578510790648,23,1,1
57.30584988880215,1,0,0,1,50.98499186174057,23,1,0
62.0767981435462,1,1,0,0,42.23120996484952,26,0,1
62.30097423684549,1,1,0,0,49.265823497053276,25,0,1
45.5168281373476,0,0,0,0,41.0575414556731,30,1,0
42.06232231293524,1,0,0,1,26.357622106584376,33,0,0
48.95497488099373,0,0,0,0,70.60754601055153,34,0,0
42.729038660333586,1,0,0,1,28.376536123215207,15,1,0
62.822461219566215,1,1,1,1,66.22986743412518,30,1,1
50.18384777142037,0,0,0,0,61.04702529806995,25,0,1
40.47950431194561,0,0,0,1,68.61498509899066,34,0,0
58.40718447002313,1,1,0,0,44.14037691938881,29,0,1
64.12928645334155,1,1,0,0,43.65124144753605,34,1,1
46.1679463301152,1,1,1,1,43.20600266294919,26,0,1
57.559284435459176,1,1,0,0,47.46283507221591,26,0,0
75.2809480135263,1,0,0,0,79.76988921524418,36,0,1
31.07980520331337,0,0,1,1,25.93024934900772,33,0,1
42.34894371097178,0,0,1,1,70.02205986279432,24,1,0
31.91758790464475,0,0,0,1,37.697927348696886,26,0,0
43.11888291739678,0,0,0,0,56.20607874133472,40,0,0
60.05617773432208,1,1,0,1,68.08193200275393,19,0,0
48.360991750598984,0,0,0,0,56.69058203615169,17,0,1
45.885632148442255,0,0,0,0,58.72716777102826,28,0,0
49.33605424307447,1,1,0,1,43.98626012329886,48,0,1
28.792093827546395,0,1,1,1,29.24318483004377,28,0,1
64.56460696096006,1,0,0,0,66.07464145613895,36,0,0
43.505244624734786,0,0,0,1,55.22293460620997,28,0,1
48.871795198419335,1,1,0,1,35.272833130634034,23,0,1
47.95564574241041,0,0,0,0,52.08044331071855,31,1,0
57.48086086052002,1,1,0,0,41.16997554730118,15,0,1
52.017185409611834,0,0,0,0,67.47202533828943,25,1,0
29.79039368357375,0,0,1,1,31.13059846710567,36,0,1
66.38063908946586,1,1,0,1,81.11237773218133,19,1,0
35.392806887298185,0,0,0,1,51.1203776560618,18,0,0
61.001128890671055,1,1,0,0,45.76229165306451,24,0,1
67.94337111136228,1,1,0,0,59.4215946101295,37,0,1
38.77452674195236,0,0,0,0,31.23293450654218,28,0,0
41.500323471350065,0,0,0,0,34.27124828424566,41,0,1
44.37452542580234,1,1,0,0,20.229924499713857,23,0,0
57.63921835505341,1,1,0,1,51.785988654827634,24,1,0
61.2040599484653,1,1,0,0,54.42361963904543,15,0,1
54.38531428686031,0,0,0,0,58.61345634247027,23,1,1
37.22079742405299,0,0,0,1,30.60266362702916,22,1,1
34.57247520269381,0,0,1,1,56.236418956095385,35,0,0
55.57389640322083,1,1,0,0,27.99671051098182,29,0,1
49.36949302629033,0,0,0,0,59.14384005759402,33,0,1
41.244257690515454,0,0,0,0,5.410106618899697,36,1,1
73.14830217271654,1,1,0,0,76.17388160716763,25,1,0
47.32988265665444,0,0,0,0,43.950233681092456,24,1,1
62.90238248042247,1,0,0,0,49.56744854313309,37,0,1
40.25032863451592,0,0,1,1,51.33558335882687,45,1,1
57.34272562020771,1,1,0,1,48.686313396282664,31,0,1
52.983696625795616,1,1,0,1,37.65073379621842,34,0,1
61.72931442732636,1,1,0,0,41.39127509113898,34,1,1
67.57314522721659,1,0,0,0,57.89115270905236,40,1,0
36.45942299120922,0,0,0,1,52.00524351247198,39,0,0
32.521041242826385,0,0,0,1,50.11905106230202,23,0,0
38.89565855347989,0,0,0,0,26.80848746603487,45,0,1
62.328778169696776,1,1,0,0,46.94102091637178,33,1,0
49.56572881399047,1,1,1,1,48.45987764204039,22,0,1
37.99939823131368,0,0,0,0,40.11129795263652,35,0,0
53.386765338909434,1,0,0,0,24.29652126927103,30,0,1
60.79193232890781,1,1,0,0,46.707128870607455,29,1,0
44.15568962791107,0,0,0,1,43.67570482112839,37,1,0
65.09457927974516,1,1,0,1,73.97631503876163,20,1,0
44.01634082094782,0,0,0,0,20.052755834926362,25,1,1
72.7166366442711,1,0,0,0,78.76721975209557,43,1,0
44.21676796348134,0,1,0,0,49.53886633293188,35,0,0
55.876421115691635,1,1,0,1,58.30197356440443,21,1,0
42.66046730907667,0,0,0,1,53.863341051108726,37,0,1
56.579210167596536,1,0,0,1,47.24579103949673,36,0,1
47.97999300221532,0,0,0,0,56.369307697000586,18,0,1
34.7599119995567,0,0,0,1,43.944636193152654,27,0,0
47.35361206009446,0,0,0,0,53.34436414166857,45,0,1
77.04795133568085,1,0,0,0,68.97344807939757,31,1,1
35.58707627406493,0,1,1,1,44.863825751422404,32,1,0
28.888918992961738,0,0,1,1,27.67738111302419,33,0,1
48.26032766362303,0,0,0,0,45.23251163264227,39,1,0
64.09720254833913,1,0,0,1,57.39039944713701,29,1,1
59.663090987461054,1,0,0,1,59.31134493730535,36,1,0
65.621794561233,1,0,0,0,47.679709291653545,39,1,1
54.9543079726074,1,1,0,0,25.2233318283161,35,0,1
57.456602101827336,1,1,1,1,72.02744982129947,27,1,0
71.89334794330604,1,0,0,0,77.96649328275923,38,1,0
60.38860877508183,1,1,0,1,58.25664650297382,31,1,0
38.651905906080586,0,0,1,1,59.519020003471375,28,0,1
56.07323286721713,0,0,0,0,76.93116194902362,24,1,0
46.196453707717964,0,0,0,0,43.35710029812518,29,0,1
67.12526229504584,1,1,0,0,56.67845018043381,33,0,1
52.59479509223096,0,0,0,0,50.96607652909692,38,1,1
67.51454269619146,1,1,0,0,71.09499736212068,15,0,1
67.91549423405252,1,1,0,1,71.87218522892661,15,1,1
59.21421338542236,1,1,0,1,61.15491284662148,30,0,1
47.91419406982717,1,0,0,1,38.06097697181494,23,0,1
57.09436880754737,1,0,0,1,47.84886746592789,30,0,1
42.15361657864043,0,0,0,0,31.806456745062224,30,1,0
44.49378228186482,0,0,0,0,23.56231998244139,40,1,1
32.52254271099952,0,0,0,1,27.336790144360787,36,1,0
54.42785515187386,1,1,0,1,46.353443383394755,31,0,1
31.077363215741276,0,0,0,1,33.53479365815386,33,0,0
60.25955997525746,1,1,0,0,32.96910090122885,29,1,1
72.28311748856166,1,0,0,0,75.09801818287588,15,1,0
47.57201944130774,0,0,0,0,42.6400830724499,31,0,1
44.79530741535569,1,1,1,1,32.774327161413765,24,1,0
35.06425976186949,0,0,0,0,21.174839975823254,15,1,0
33.489866474561815,0,0,1,1,32.850120838074936,27,1,1
56.87224400035491,0,0,0,0,69.43042333172485,40,1,1
50.44479207673615,0,0,0,0,43.543541897456485,33,1,0
38.63936451522895,0,0,0,1,42.59606771613786,38,0,1
70.91056040091038,1,0,0,0,73.45536312197405,33,1,0
47.4343036072509,0,0,0,0,57.58256065107164,20,1,0
49.180803398040005,1,1,0,1,36.93250435341383,39,0,1
62.1468449509973,1,1,0,0,46.50911671511402,37,1,0
45.707561762799564,0,0,0,1,49.57410682398033,41,1,1
37.46655432334853,0,0,0,0,23.109904896359737,35,0,1
61.04706519405594,1,1,0,0,46.63409394362611,24,0,1
51.70257364283588,0,0,0,0,47.14160285157538,35,1,1
32.26736590891167,0,0,1,1,42.16911061336695,22,1,0
34.0576837093679,1,1,1,1,12.539909635141065,34,1,0
63.68524923642009,1,1,0,0,56.37826053159376,27,0,0
42.41516823502439,0,0,0,0,55.173351562323305,41,0,0
29.669707291114186,0,1,0,1,32.782909862457124,44,0,0
62.540956704852995,1,1,0,0,52.661919822327526,22,0,1
61.177037402438685,1,1,0,0,58.52450230568572,44,0,0
31.410091734044226,0,0,1,1,52.802235640931414,54,1,0
72.0137934752349,1,0,0,0,70.18110381810587,25,0,1
44.29324129419826,0,0,1,1,66.10094742285497,19,1,1
64.7544266999648,1,1,0,0,56.4161198985865,39,0,1
58.55747153445376,1,1,0,0,54.31843992896731,20,0,0
70.67108233863674,1,0,0,0,55.11530655291658,33,1,1
52.51583536575825,1,1,0,0,22.23542850359577,29,1,0
44.56336519482802,1,1,0,1,21.38677811373946,33,1,0
43.717688045598166,0,0,0,1,58.727565794619174,32,1,0
45.64804245561055,1,0,0,1,20.10424045837332,29,1,0
37.78388917111519,0,0,0,0,20.749962555988112,28,0,1
52.911452056321195,1,1,0,1,56.44288080542533,15,0,0
67.57801914901371,1,0,0,0,48.37625751738018,29,1,1
61.60144475152721,1,1,1,1,76.43124562629612,37,0,1
72.93193605675233,1,1,0,0,70.06545994314081,24,1,1
32.39402516147953,0,0,1,1,44.74606839446902,34,0,1
50.163083131609085,1,1,1,1,49.127666155117915,39,0,1
60.24646313393115,1,0,0,0,44.70401910049093,27,1,0
47.210743219539204,0,0,0,0,45.339570644876105,31,1,0
57.679963043106895,1,1,0,0,38.15345641116994,30,1,0
36.65348738258429,0,0,1,1,52.1812792678777,30,0,1
46.89652499321716,0,0,0,0,52.12172556945977,22,1,0
42.83919215277777,1,0,1,1,43.87302392263556,37,0,0
48.68795431819783,1,1,1,1,59.94649312649511,22,0,0
47.76892585889099,1,1,0,0,29.38775931680133,36,0,0
57.15558764369433,0,1,0,0,57.374765035391796,30,1,1
43.36329199411099,0,0,0,0,52.774498776605206,41,0,0
38.069659109286704,0,0,0,1,43.572677345176984,28,0,1
58.063163176401204,1,0,0,0,36.06719043351289,35,1,0
28.11190489518833,0,0,0,1,11.5801389142975,21,1,0
49.86862072758759,0,0,0,0,69.42192915083012,31,0,0
66.10357122567768,1,0,0,0,64.79145736079873,28,1,0
76.47952351231814,1,1,0,0,85.0862571787406,36,0,1
31.96206190856188,0,0,0,1,35.152446299132876,24,0,0
40.290773119685575,0,1,0,0,50.27102556759226,34,0,0
41.913630097463745,0,0,0,1,48.62542665988616,16,0,1
59.50989416847454,1,0,0,0,41.661797313228334,38,0,1
62.547325085717794,1,1,0,0,55.04455878965476,22,1,0
46.71769509060276,0,0,0,0,50.224576722380114,24,0,1
58.38266025254404,1,1,0,1,47.6440435242523,36,1,1
64.81707782478789,1,0,0,0,45.48338028914147,15,1,1
29.597690687970935,0,1,1,1,18.14212742156463,29,1,1
56.12335699263721,1,0,0,0,29.81971640906262,31,1,0
63.53372630433388,1,0,0,0,50.47538390034976,30,1,0
71.04915100507857,1,1,0,0,54.6083280193089,27,1,1
50.772496896514646,0,0,0,0,64.46105514601524,17,0,1
39.931140362642985,0,0,0,0,43.96767824722089,21,0,0
54.09398260284834,1,1,0,0,35.660072619255466,39,1,0
49.94178898757984,1,1,0,0,29.70236673235479,25,0,0
51.06213523624291,0,0,0,0,52.338481731215495,32,0,1
35.12523323968549,0,0,0,1,40.58410159562028,15,0,1
30.91131821911792,0,0,1,1,35.501135571088135,39,1,0
60.81145832893702,1,1,0,0,46.4101073617169,27,0,1
45.39285627386215,0,0,0,0,63.053475101722746,28,0,0
44.935160872819516,0,0,0,0,40.70001648144374,29,1,0
48.09939263374568,1,1,0,0,23.570642974851747,32,0,0
41.26902442191027,0,0,0,0,45.229085783531964,43,0,0
49.557380101709825,0,0,0,0,57.32676327368968,37,1,0
51.021616642358715,0,0,0,1,73.7956062080058,29,0,1
60.56754944922186,1,0,0,0,50.682577864753696,23,1,0
39.01323585594951,0,0,0,1,44.00608892922327,29,1,0
52.313621263098945,1,1,1,1,41.171676583392795,34,1,0
37.888855638791306,0,0,0,0,17.359416715107535,27,0,1
45.187112081429525,0,0,0,0,43.30591436262524,25,0,1
42.51819233827357,0,0,0,0,33.07703478848082,23,1,0
36.764761179733696,0,0,0,1,29.253973852505638,36,1,0
43.79471438706485,1,1,1,1,39.81085425816247,40,0,1
50.074476080278515,1,1,0,1,48.223523137114285,31,0,0
73.61629974914548,1,1,0,0,63.179771931734855,33,1,1
57.60544238820739,1,1,0,1,36.163290795774685,29,1,1
61.133279923314724,1,1,0,0,50.130922570500815,38,1,0
62.19778344375625,1,1,0,0,44.50696666842306,38,1,0
73.00582214240106,1,1,0,0,79.7681671096034,33,1,0
44.40350643280439,0,0,0,0,37.01902807480956,32,0,1
60.40673106764683,1,1,0,0,47.789494708881705,24,0,1
62.94911706494214,1,1,0,0,50.455980592474724,29,1,0
53.96187054947409,1,1,0,0,36.11280780098066,37,0,0
32.346821522998326,0,1,1,1,35.947014561287645,31,0,1
59.15054804570868,1,1,0,0,39.26323371986031,38,0,1
59.46222944826101,1,0,0,0,47.487793536599746,41,0,1
67.29191117480514,1,1,0,0,57.78269226043774,23,0,1
38.70585766388475,0,0,0,0,41.07946611199709,16,0,0
64.67239916194366,1,0,0,0,51.30796071911101,32,1,0
66.52027891863165,1,0,0,0,54.64086387198713,29,0,1
37.19950894114436,0,0,0,0,24.5423694110154,24,0,1
55.65747035358223,1,0,0,1,52.19863041677319,28,0,0
35.416630851985396,0,0,1,1,32.556125699108364,34,1,1
58.28083767403913,1,1,0,1,58.81140412029506,31,0,1
48.82586752759729,0,1,0,0,68.16045477256243,27,0,0
56.02019193175773,1,0,0,0,60.62096247025066,16,0,0
69.4457959754012,1,1,0,1,79.47564623928159,23,0,1
60.25123645439417,1,0,0,1,49.74004128520951,27,1,1
29.592872747690656,0,0,1,1,48.84207731047572,43,0,0
63.86757564515311,1,1,0,0,55.104182161434125,38,0,1
58.00752516291013,0,0,0,0,71.18180731876272,46,1,1
45.74398441798779,0,0,0,1,50.82725766251549,30,1,1
32.423791987776355,0,0,1,1,50.648482303806205,40,0,0
39.80304301124683,0,0,0,0,25.76514033753294,26,1,0
31.686625228203162,0,0,1,1,34.23428184020662,21,1,0
54.62945888749982,1,1,0,1,61.84353810435026,28,0,0
36.9007016347354,0,0,1,1,47.311106544656546,32,1,0
56.583144557237326,1,0,0,1,53.765663372928266,32,1,0
55.828521016572786,1,1,0,0,37.22689927807735,46,1,0
59.767628148883134,1,1,0,1,48.795112487713354,34,1,1
54.99393897303504,1,1,0,1,43.63567159866647,40,1,0
27.84950009432827,0,0,1,1,27.22703139041329,16,0,1
52.22295519642121,0,1,0,0,66.74951380078227,27,0,1
47.64110540524266,1,1,0,1,45.90146960663025,28,0,0
53.63327814437885,1,1,0,1,41.97758436298464,36,0,1
48.80067611829131,1,0,1,1,38.02629154708507,34,0,1
69.19710783297941,1,1,0,0,71.35321091379107,35,1,0
62.70543819504783,1,1,0,0,53.47534566571055,35,1,0
63.20281332557631,1,1,0,0,40.27525370525831,32,1,1
47.406231664625885,1,0,0,0,23.097220442737136,25,0,0
51.92084223254821,0,0,0,0,47.38398744675481,35,1,1
40.767549882582706,0,0,0,1,55.23699196963987,26,0,1
57.429386454539056,0,0,0,0,83.80891148601599,26,1,0
40.01033362121732,0,0,0,0,37.250831107010114,30,0,0
38.66204634727946,0,0,0,0,43.15981970895881,16,0,0
50.95891549116098,1,1,0,0,26.29180094446601,32,1,0
31.03354496968075,0,0,0,1,40.30411462657885,32,0,0
28.830607712168913,0,0,0,1,31.188411846781012,19,0,0
57.356563525039036,1,1,0,0,46.434124477860784,31,0,0
39.73765872963033,0,0,0,1,47.46120041960575,24,0,1
61.98875660977836,1,0,0,0,50.812963507695606,22,1,0
51.51224305475365,0,0,0,0,62.1189179340211,27,1,0
35.79376258272159,0,0,0,1,48.832021642700795,25,0,0
75.50407859177439,1,0,0,0,70.289774968687,31,1,1
69.00550258644476,1,0,0,0,69.02394757223936,36,1,0
67.13222209678075,1,1,0,1,62.523216592331345,25,1,1
59.63729325226305,1,1,0,1,63.98253023453634,29,1,0
56.175955175834076,1,0,0,1,47.35601120454298,29,1,0
42.16734269026867,1,1,0,1,11.117369399304117,39,1,1
50.901744914908406,0,1,0,1,65.78674038477574,24,1,1
55.96136036804203,1,0,0,1,43.36423182608277,26,1,1
50.462839349145085,0,0,0,0,57.67628606501923,40,0,1
54.87667021684266,1,1,0,0,46.86232562868215,24,0,0
50.03499409832082,1,1,1,1,54.50547255251979,36,0,0
31.05626944006614,0,0,1,1,35.45735567798036,38,0,1
68.96205864348306,1,1,0,0,67.01964721383195,24,0,1
40.42961510494114,0,1,1,1,62.68364791036098,30,0,1
60.71417489107779,1,1,0,1,58.73597379157004,31,0,1
46.61593464756966,0,0,0,1,68.05802812166434,22,0,1
62.181241712460825,1,1,0,1,63.07093608678484,40,1,0
39.43263888395354,0,0,0,1,48.555300311980716,30,0,1
72.0069795508281,1,0,0,0,70.78389934942976,27,0,1
42.356732481085814,0,1,0,0,45.64394716756502,33,0,0
47.83764144177665,1,0,0,1,31.312775451139213,18,1,0
52.89450824219076,0,0,0,0,57.41644289190773,18,1,1
42.27923898601011,0,0,0,0,52.43182859992121,41,0,0
33.8760716521504,0,1,1,1,51.89304133485179,32,1,0
55.65643168784003,1,1,0,0,41.84949752666243,32,0,0
59.33185361107915,1,0,0,0,37.67686602204844,47,1,1
70.32636827948141,1,0,0,0,59.25379457051148,30,1,1
56.1861560451905,1,1,0,1,41.56910167063082,23,1,0
56.362211297535154,0,0,0,0,77.40470233232107,28,1,0
53.734089210810374,1,1,0,1,32.719348940120454,32,1,1
60.67960919425997,1,1,0,1,64.2812376782173,38,1,0
50.12749720326549,0,0,0,0,61.51077440243388,24,1,0
64.21894850549396,1,1,0,0,50.05142455811952,33,1,0
62.98029143072755,1,1,0,1,60.744609909073375,41,0,1
54.188313218517564,1,1,0,1,43.72361438101701,37,0,1
61.3287851888491,1,1,0,0,52.65240327358635,33,1,0
45.50913203919482,0,0,0,0,56.63967760380764,28,0,0
57.09011310742095,0,0,0,0,68.89515254715329,27,1,1
56.061930237627465,1,1,0,1,54.65347686090823,32,1,0
61.8315339289151,0,0,0,0,72.8274823621413,35,1,1
35.643709268319334,0,1,1,1,47.517309969522245,34,0,1
57.95096198760004,1,1,0,0,38.64310136268678,45,0,1
51.343898982956205,1,1,0,0,18.737362408830144,27,0,1
55.846330310402465,1,0,0,0,51.43387308644826,44,0,0
61.36495118587149,1,0,0,0,43.67720237462122,39,0,1
56.895075555121856,1,1,0,0,38.62044227802594,28,0,1
41.51535741750704,0,1,0,1,57.587771606954774,19,0,1
42.290346957762225,0,0,1,1,49.59023593959608,32,1,1
40.87125033983846,0,1,0,0,30.76995657292806,19,0,1
65.95112378801849,1,1,0,0,56.711754296094746,32,1,0
32.55464610709567,0,0,1,1,63.26129802770434,33,0,0
73.68366964956977,1,0,0,0,80.09865840484892,41,0,1
53.984916940340995,0,0,0,1,74.60136229225944,36,1,1
50.29818538370615,0,0,1,1,85.56258544078044,28,1,1
42.22316842265157,0,0,0,0,38.40765682301139,15,0,1
