recall_score_1,recall_score_0,higher_edu_1,higher_edu_0,ind_type
75.60320699994915,54.94112793266126,0,1,Denier
53.45519440690981,41.37476014040915,0,1,Denier
64.17038578719523,45.74737735532801,1,1,Always taker
66.46590890731122,47.65266292775379,0,1,Denier
55.00870600354377,37.032937167163325,1,0,Complier
60.16160413089054,43.44339472842344,0,0,Never taker
69.38052938559343,53.82146755459638,1,0,Complier
65.72172585433734,44.1172020089512,1,1,Always taker
65.35623801220545,50.90536182781356,1,1,Always taker
63.085364855298536,47.11220220177086,1,1,Always taker
51.702024464515674,37.6510984888747,0,0,Never taker
53.01617653569853,43.503406611755736,0,1,Denier
61.89827191623863,43.12397623820122,0,1,Denier
67.1217099975321,48.62820265576118,1,1,Always taker
63.90801497801153,43.721878446350665,0,0,Never taker
60.22921705647112,48.390557668869874,1,1,Always taker
55.78748677963521,41.19872138430881,0,0,Never taker
60.99999085629144,43.93836112275373,0,0,Never taker
67.46274511370704,53.45309377178003,0,0,Never taker
65.49066287353313,45.53884978269136,1,1,Always taker
58.711556454885006,42.32070199653985,1,0,Complier
55.702593285516265,39.9199924208147,1,0,Complier
46.76029606333724,36.946646070802814,0,0,Never taker
52.98359180573529,38.88499483972023,0,0,Never taker
51.397798086369704,31.635070225889155,0,0,Never taker
48.69332529371513,28.330430266967937,0,0,Never taker
69.93219422343924,48.906749564711035,0,1,Denier
60.89853475314375,45.86260648869269,1,1,Always taker
43.48339445649698,32.53345039223238,0,1,Denier
51.153931059271216,35.236080260630025,0,1,Denier
51.55046521836063,36.760681269699525,1,0,Complier
50.671885717255336,36.630034116035525,1,1,Always taker
57.400653801926545,41.8111790190592,0,0,Never taker
46.96148365497088,33.834537603284986,1,1,Always taker
72.24105619348934,55.12236045220779,1,0,Complier
63.30795494137939,46.5562069064897,1,1,Always taker
66.20531967485498,52.62704746230779,1,1,Always taker
57.62921721423125,46.497495900104084,0,0,Never taker
65.05972219497366,47.61665828291793,0,0,Never taker
48.06382729185583,29.671651581395214,1,1,Always taker
66.92439345885533,47.19562150895848,1,0,Complier
53.50908713342278,37.228012333705,1,0,Complier
47.71530729499743,31.80743859447463,0,0,Never taker
49.163322205640526,40.561446335518276,0,1,Denier
60.39494819898631,44.067200213303316,1,1,Always taker
41.50561755043567,30.658713672736326,1,1,Always taker
67.28658775082991,48.631524492991545,0,0,Never taker
67.4456656686365,52.9381370387914,0,1,Denier
55.494596402012014,41.99726813452607,0,1,Denier
63.03306686077132,46.85985393098294,1,0,Complier
67.37075078492944,49.66781766838727,0,1,Denier
55.786419638729356,41.292361967744405,0,0,Never taker
52.823405080829,37.75728411209041,1,1,Always taker
67.48796616930535,52.634629319257016,0,0,Never taker
60.52561894645521,47.203633177223004,1,0,Complier
80.91510952214585,60.91205799867839,1,1,Always taker
43.47260499405968,28.169146493313743,0,0,Never taker
49.35018457613663,34.65365059220191,0,0,Never taker
65.35757596971706,51.738105752990386,0,0,Never taker
60.12557017874699,42.70844693361401,0,0,Never taker
64.00999930231414,44.550912682132406,1,0,Complier
62.54340792209452,50.21200873538893,0,0,Never taker
60.38950423172754,46.53316910012615,0,0,Never taker
55.42175733449896,39.62075813579043,0,0,Never taker
59.0579616532796,42.72031365079299,1,1,Always taker
46.55306542856062,35.864860715246145,1,1,Always taker
68.40250021931367,51.44450781753429,1,1,Always taker
45.901998883041486,36.48240817290719,0,0,Never taker
47.53768479276981,31.385511559731743,0,0,Never taker
59.90630419201326,47.65035614997963,0,0,Never taker
71.17681952147203,53.70159269474505,0,0,Never taker
57.21990814742496,42.114412999733304,0,0,Never taker
65.48417675313082,48.62450282295514,1,1,Always taker
70.1391261769366,51.67287142121057,0,0,Never taker
49.50722160430668,35.04207836054268,0,0,Never taker
63.0922063101429,50.99074337603905,1,1,Always taker
74.45546176219754,55.52070193848459,1,0,Complier
48.83466712878727,37.7012002827607,1,0,Complier
60.565247656734435,45.27365217736615,0,1,Denier
62.77880226262956,47.35143423812223,0,1,Denier
62.69249424060289,44.22380874533784,0,1,Denier
42.32871416913771,29.731743336026035,0,1,Denier
61.666237048776814,47.07932332029533,1,1,Always taker
53.763186208771685,39.490132980735424,0,1,Denier
57.621738464875605,37.64942757850925,0,0,Never taker
58.961897433352576,41.58107006954133,0,1,Denier
70.99633512523297,51.596767467308645,1,1,Always taker
53.92302332288516,37.524594875057055,1,1,Always taker
46.66541024215775,31.389698687891617,0,0,Never taker
60.02894713395551,44.94184785394652,0,0,Never taker
39.91984135790391,29.94035794670612,0,0,Never taker
57.11373473473803,39.8936309964063,1,0,Complier
58.138394722642836,41.080445720731475,1,0,Complier
60.10422583810356,44.81635006192224,0,0,Never taker
55.32420801777905,38.320070471261715,0,0,Never taker
64.2632248414524,46.030278758969345,1,1,Always taker
59.86665805100626,40.22633287944047,0,0,Never taker
60.92893572008789,44.49097735683994,1,0,Complier
61.182085162110134,44.656145765409015,0,0,Never taker
69.25293621729095,53.866700727778586,1,1,Always taker
62.91453540816428,44.59262839952287,0,1,Denier
55.743767855099165,44.703087812065704,0,0,Never taker
47.62958123933926,33.417409076107916,0,0,Never taker
66.44171688602721,50.467470079877266,1,1,Always taker
58.004670166612435,42.99527101956354,1,0,Complier
66.95821906054996,48.75413914485297,0,0,Never taker
69.73427129763282,54.75924015450727,1,1,Always taker
54.27255432392845,40.217216948811476,1,1,Always taker
60.23571847470926,43.96196590170269,1,0,Complier
71.47915226636638,48.519636807692535,0,0,Never taker
62.91535751124558,48.14046559957634,0,0,Never taker
43.88518672373022,34.12638638602311,1,1,Always taker
55.07521479395297,38.18668614076513,0,0,Never taker
59.430470878920715,47.25830032940205,1,1,Always taker
63.37543244775551,47.67837009424221,0,0,Never taker
49.49796770688468,38.424823938575045,1,0,Complier
48.27077655659472,33.54287179722385,1,1,Always taker
66.16229215742511,48.15161877594444,0,1,Denier
80.21864524568169,61.22622655064087,0,1,Denier
54.12514945260528,35.68995391009086,1,0,Complier
74.67942850821981,57.77602713719573,0,1,Denier
49.623745350686505,41.78651634481702,0,0,Never taker
63.28106862530778,46.09446903473354,0,0,Never taker
70.91097673928145,55.44614307760269,0,0,Never taker
62.10328338599845,48.514279283541725,0,0,Never taker
50.51552902270168,35.26274460171408,1,0,Complier
61.29646772735677,41.31616315472727,0,0,Never taker
57.331004711136835,41.72968102447766,1,1,Always taker
58.79995086777955,40.75489094403716,1,1,Always taker
71.61616296374243,55.09738306184799,0,0,Never taker
62.116095941974606,45.41377698295564,1,1,Always taker
59.58453817913586,43.332015299423304,1,1,Always taker
58.155768966661725,42.44373635042289,1,1,Always taker
42.7728455875775,25.99675878757464,1,1,Always taker
67.65501045603132,50.97644015671195,1,1,Always taker
70.34657646633343,51.81732545184512,1,1,Always taker
57.532249111836855,44.66057849659321,1,1,Always taker
56.57881719279705,40.34627404962178,1,0,Complier
56.86434058677355,46.495177028011625,0,0,Never taker
71.95460604960398,52.23589470039368,1,1,Always taker
65.23024417101766,49.77064069440762,1,0,Complier
67.19642511854545,51.567932482431154,0,0,Never taker
62.12897226725541,43.450417390825116,0,0,Never taker
58.47660583096397,44.923306837167054,1,1,Always taker
55.998253756895615,39.10505376885465,0,0,Never taker
58.920626312095,42.564788568312046,0,0,Never taker
58.17835360417713,45.78309462060289,0,1,Denier
55.74596303245285,38.85475347931521,1,0,Complier
69.8262622713356,53.069252007679154,0,0,Never taker
49.97756194105266,35.49325264349946,0,0,Never taker
50.50351188672924,36.0798253967112,0,0,Never taker
69.29868836283869,56.55199902929154,1,1,Always taker
48.398341123247505,33.379094278618894,1,0,Complier
74.96286803890048,54.08144954507069,1,1,Always taker
62.5197693226986,47.72281184963629,1,0,Complier
56.04112259703978,45.84187572111272,1,1,Always taker
61.21829962675769,44.47462135655084,0,0,Never taker
62.01174466015218,49.78657289638496,0,1,Denier
56.59349426349051,42.591000261157525,0,0,Never taker
67.47085062998798,50.13954984204945,0,0,Never taker
57.30584988880215,38.1615005865977,1,1,Always taker
62.0767981435462,43.966767233758716,1,1,Always taker
62.30097423684549,47.18953275916432,1,1,Always taker
55.35558073681112,45.5168281373476,0,0,Never taker
42.06232231293524,30.541660515701494,0,1,Denier
68.37456481616852,48.95497488099373,0,0,Never taker
42.729038660333586,33.37144242637424,1,1,Always taker
62.822461219566215,46.13481638797355,1,1,Always taker
68.14365340970612,50.18384777142037,0,0,Never taker
59.25730370584917,40.47950431194561,0,0,Never taker
58.40718447002313,45.08802038768407,1,0,Complier
64.12928645334155,52.79925726541859,1,0,Complier
46.1679463301152,32.4666517958484,1,0,Complier
57.559284435459176,42.92040846656693,1,1,Always taker
75.2809480135263,56.345642919877584,1,1,Always taker
41.136185222259996,31.07980520331337,0,0,Never taker
58.781988985435895,42.34894371097178,0,0,Never taker
47.75848768977986,31.91758790464475,0,0,Never taker
60.782438184518696,43.11888291739678,0,0,Never taker
60.05617773432208,41.52483555594355,1,0,Complier
63.83282085555829,48.360991750598984,0,0,Never taker
62.62348659137109,45.885632148442255,0,0,Never taker
49.33605424307447,36.913684699903946,1,0,Complier
45.66466189622596,28.792093827546395,0,0,Never taker
64.56460696096006,47.440888910429926,0,1,Denier
58.810842095269315,43.505244624734786,0,0,Never taker
48.871795198419335,36.675306572485766,1,1,Always taker
59.725904165759246,47.95564574241041,0,0,Never taker
57.48086086052002,42.281759083012965,1,0,Complier
68.58032043913134,52.017185409611834,0,0,Never taker
44.866509256585225,29.79039368357375,0,0,Never taker
66.38063908946586,49.13150717402825,1,0,Complier
48.67771797550289,35.392806887298185,0,0,Never taker
61.001128890671055,46.40304524265476,1,0,Complier
67.94337111136228,50.25169562590621,1,1,Always taker
48.89823054043143,38.77452674195236,0,0,Never taker
54.04121847905276,41.500323471350065,0,0,Never taker
44.37452542580234,35.007057832333274,1,0,Complier
57.63921835505341,41.13899821780183,1,1,Always taker
61.2040599484653,46.95466978215986,1,0,Complier
70.73284960254308,54.38531428686031,0,0,Never taker
49.12510380518632,37.22079742405299,0,0,Never taker
45.46949557717324,34.57247520269381,0,0,Never taker
55.57389640322083,38.356918436065804,1,1,Always taker
66.35214412615633,49.36949302629033,0,0,Never taker
48.075923062353205,41.244257690515454,0,0,Never taker
73.14830217271654,54.64260445162591,1,1,Always taker
64.51555721318763,47.32988265665444,0,0,Never taker
62.90238248042247,46.27335088630265,1,1,Always taker
53.242354378096735,40.25032863451592,0,0,Never taker
57.34272562020771,41.04388426713382,1,0,Complier
52.983696625795616,37.197688606642494,1,0,Complier
61.72931442732636,49.55857513904254,1,1,Always taker
67.57314522721659,46.6035924629819,1,1,Always taker
51.57862148693008,36.45942299120922,0,0,Never taker
53.24212271855376,32.521041242826385,0,0,Never taker
51.32769984958259,38.89565855347989,0,0,Never taker
62.328778169696776,45.65467699219498,1,1,Always taker
49.56572881399047,36.041659998240945,1,0,Complier
58.107339344653795,37.99939823131368,0,0,Never taker
53.386765338909434,39.34648008777629,1,1,Always taker
60.79193232890781,46.03434240265539,1,0,Complier
51.48676124102243,44.15568962791107,0,0,Never taker
65.09457927974516,48.38984266523487,1,1,Always taker
53.858441674762894,44.01634082094782,0,0,Never taker
72.7166366442711,54.57097580329818,1,1,Always taker
56.46356448872038,44.21676796348134,0,0,Never taker
55.876421115691635,42.884674194537915,1,0,Complier
59.51323712124235,42.66046730907667,0,0,Never taker
56.579210167596536,39.6939585531337,0,1,Denier
64.06226389498123,47.97999300221532,0,0,Never taker
47.85149040962168,34.7599119995567,0,0,Never taker
64.46258629448423,47.35361206009446,0,0,Never taker
77.04795133568085,60.303688197050555,0,1,Denier
48.80291493263634,35.58707627406493,0,0,Never taker
40.15180988291487,28.888918992961738,0,0,Never taker
59.13614717474371,48.26032766362303,0,0,Never taker
64.09720254833913,45.70044795114578,1,1,Always taker
59.663090987461054,44.4555047065987,1,1,Always taker
65.621794561233,49.45505855250473,1,1,Always taker
54.9543079726074,38.7535753814304,1,0,Complier
57.456602101827336,43.22600900816291,1,0,Complier
71.89334794330604,58.04330915064459,0,1,Denier
60.38860877508183,42.1867968314947,1,0,Complier
57.37365327615454,38.651905906080586,0,0,Never taker
73.11268506154563,56.07323286721713,0,0,Never taker
61.65470208766139,46.196453707717964,0,0,Never taker
67.12526229504584,48.75708509249762,1,0,Complier
69.42368445118652,52.59479509223096,0,0,Never taker
67.51454269619146,54.220309206991764,1,1,Always taker
67.91549423405252,50.812409811489964,1,0,Complier
59.21421338542236,44.79363212205729,1,1,Always taker
47.91419406982717,37.695897511437956,1,1,Always taker
57.09436880754737,40.45191781190165,1,1,Always taker
57.29014678605106,42.15361657864043,0,0,Never taker
54.744032659988946,44.49378228186482,0,0,Never taker
45.46604386391832,32.52254271099952,0,0,Never taker
54.42785515187386,41.53047102018866,1,1,Always taker
44.59174933188544,31.077363215741276,0,0,Never taker
60.25955997525746,47.30909197778705,1,1,Always taker
72.28311748856166,52.34901232037391,0,1,Denier
60.79089098563473,47.57201944130774,0,0,Never taker
44.79530741535569,31.029499239361485,1,1,Always taker
49.620569149279014,35.06425976186949,0,0,Never taker
48.23341844519883,33.489866474561815,0,0,Never taker
75.17491269320176,56.87224400035491,0,0,Never taker
57.641874610701365,50.44479207673615,0,0,Never taker
55.63359095543317,38.63936451522895,0,0,Never taker
70.91056040091038,53.14577571520624,0,1,Denier
61.64454167103578,47.4343036072509,0,0,Never taker
49.180803398040005,35.90947572023446,1,1,Always taker
62.1468449509973,45.46200389411567,1,0,Complier
59.30825904801026,45.707561762799564,0,0,Never taker
52.52790175431968,37.46655432334853,0,0,Never taker
61.04706519405594,47.09495124778094,1,0,Complier
64.45213599791093,51.70257364283588,0,0,Never taker
48.56615030615319,32.26736590891167,0,0,Never taker
34.0576837093679,27.413278669035698,1,1,Always taker
63.68524923642009,46.14608238190625,1,1,Always taker
58.78204761248601,42.41516823502439,0,0,Never taker
41.00819476403443,29.669707291114186,0,0,Never taker
62.540956704852995,46.85709573215593,1,0,Complier
61.177037402438685,42.269103921317836,1,0,Complier
47.161698201979306,31.410091734044226,0,0,Never taker
72.0137934752349,55.17225056163652,0,1,Denier
62.02475243646358,44.29324129419826,0,0,Never taker
64.7544266999648,48.89087063656896,1,1,Always taker
58.55747153445376,42.88080177658343,1,0,Complier
70.67108233863674,55.60900253926031,1,1,Always taker
52.51583536575825,39.1157145917525,1,1,Always taker
44.56336519482802,34.50055565580987,1,0,Complier
58.40004432880485,43.717688045598166,0,0,Never taker
45.64804245561055,33.485339945504556,1,1,Always taker
50.120278098888015,37.78388917111519,0,0,Never taker
52.911452056321195,35.037578855700325,1,1,Always taker
67.57801914901371,53.30937484404017,1,1,Always taker
61.60144475152721,47.82645638233547,1,0,Complier
72.93193605675233,60.484196195993086,1,1,Always taker
50.8804896951409,32.39402516147953,0,0,Never taker
50.163083131609085,34.662183538989126,1,0,Complier
60.24646313393115,46.01193597082474,1,1,Always taker
59.63674279159936,47.210743219539204,0,0,Never taker
57.679963043106895,43.80098558169931,1,1,Always taker
53.234501744619735,36.65348738258429,0,0,Never taker
64.26990510295708,46.89652499321716,0,0,Never taker
42.83919215277777,29.583070619329533,0,1,Denier
48.68795431819783,34.65215818564207,1,0,Complier
47.76892585889099,37.01579564607047,1,0,Complier
72.08695173788202,57.15558764369433,0,0,Never taker
59.229426036640746,43.36329199411099,0,0,Never taker
54.892556887598964,38.069659109286704,0,0,Never taker
58.063163176401204,46.37056733046218,1,1,Always taker
41.42131764013365,28.11190489518833,0,0,Never taker
64.79893473545174,49.86862072758759,0,0,Never taker
66.10357122567768,49.15922701310295,1,1,Always taker
76.47952351231814,57.512737866665596,1,0,Complier
49.927075397409254,31.96206190856188,0,0,Never taker
55.86539848475769,40.290773119685575,0,0,Never taker
52.994887650887,41.913630097463745,0,0,Never taker
59.50989416847454,45.78724158652503,1,1,Always taker
62.547325085717794,49.342125632476915,1,1,Always taker
66.86775898487863,46.71769509060276,0,0,Never taker
58.38266025254404,46.81312061632029,1,0,Complier
64.81707782478789,49.165800960412504,0,1,Denier
43.784178178334365,29.597690687970935,0,0,Never taker
56.12335699263721,40.90130042764804,1,1,Always taker
63.53372630433388,47.51456174841764,1,1,Always taker
71.04915100507857,53.676350904233146,1,1,Always taker
68.29512291114767,50.772496896514646,0,0,Never taker
55.158356617159626,39.931140362642985,0,0,Never taker
54.09398260284834,42.06719963678028,1,1,Always taker
49.94178898757984,37.67741782539669,1,0,Complier
64.89067028355295,51.06213523624291,0,0,Never taker
50.728620676810515,35.12523323968549,0,0,Never taker
44.85358329193103,30.91131821911792,0,0,Never taker
60.81145832893702,46.76247314852853,1,0,Complier
63.59899318971032,45.39285627386215,0,0,Never taker
61.84448728862729,44.935160872819516,0,0,Never taker
48.09939263374568,35.222030720966856,1,1,Always taker
52.69564609262665,41.26902442191027,0,0,Never taker
63.64718713901936,49.557380101709825,0,0,Never taker
66.39153551924268,51.021616642358715,0,0,Never taker
60.56754944922186,49.264794290586764,1,1,Always taker
53.58852078067398,39.01323585594951,0,0,Never taker
52.313621263098945,32.60647829648668,1,1,Always taker
49.573117114832336,37.888855638791306,0,0,Never taker
61.78520757397165,45.187112081429525,0,0,Never taker
53.63241846211682,42.51819233827357,0,0,Never taker
47.14245650183921,36.764761179733696,0,0,Never taker
43.79471438706485,32.51796351341899,1,1,Always taker
50.074476080278515,37.2571114843314,1,0,Complier
73.61629974914548,56.674134224228595,1,0,Complier
57.60544238820739,40.55450353901923,1,0,Complier
61.133279923314724,47.38938695851125,1,1,Always taker
62.19778344375625,45.50690801684711,1,0,Complier
73.00582214240106,56.27456108721681,1,0,Complier
58.154452713396246,44.40350643280439,0,0,Never taker
60.40673106764683,44.83155682082276,1,0,Complier
62.94911706494214,48.19665371699636,1,1,Always taker
53.96187054947409,38.414436796664646,1,0,Complier
44.39339127142745,32.346821522998326,0,0,Never taker
59.15054804570868,43.44320029351484,1,0,Complier
59.46222944826101,44.770724129205355,0,1,Denier
67.29191117480514,48.390849493872494,1,1,Always taker
53.96163470512582,38.70585766388475,0,0,Never taker
64.67239916194366,48.644569794367946,1,1,Always taker
66.52027891863165,49.40483961577181,1,1,Always taker
53.12048818133543,37.19950894114436,0,0,Never taker
55.65747035358223,37.623039401535735,1,1,Always taker
50.7404737703547,35.416630851985396,0,0,Never taker
58.28083767403913,43.59849968785253,1,0,Complier
63.291653803982165,48.82586752759729,0,0,Never taker
56.02019193175773,43.574038245659956,0,1,Denier
69.4457959754012,48.61667823791264,1,0,Complier
60.25123645439417,44.314518611967586,0,1,Denier
46.73841572088013,29.592872747690656,0,0,Never taker
63.86757564515311,49.15423813281934,1,1,Always taker
75.56281865098917,58.00752516291013,0,0,Never taker
60.389820073879186,45.74398441798779,0,0,Never taker
43.0890078717704,32.423791987776355,0,0,Never taker
50.89284838870658,39.80304301124683,0,0,Never taker
43.730729161081975,31.686625228203162,0,0,Never taker
54.62945888749982,37.83564053028623,1,1,Always taker
48.338699274865434,36.9007016347354,0,0,Never taker
56.583144557237326,42.23125074243998,0,1,Denier
55.828521016572786,41.5409648426331,1,1,Always taker
59.767628148883134,45.204491652412884,1,0,Complier
54.99393897303504,39.18104897914304,1,1,Always taker
40.88431860981923,27.84950009432827,0,0,Never taker
70.29720123939654,52.22295519642121,0,0,Never taker
47.64110540524266,34.74294853751804,1,0,Complier
53.63327814437885,39.958159354266904,1,0,Complier
48.80067611829131,30.76314171345202,0,1,Denier
69.19710783297941,54.62769598273397,1,0,Complier
62.70543819504783,48.947299264274704,1,1,Always taker
63.20281332557631,49.65552013693064,1,1,Always taker
47.406231664625885,34.72749104615853,1,1,Always taker
67.94370907038542,51.92084223254821,0,0,Never taker
60.19139936831854,40.767549882582706,0,0,Never taker
76.53473568248778,57.429386454539056,0,0,Never taker
52.69446635172096,40.01033362121732,0,0,Never taker
53.069969055824245,38.66204634727946,0,0,Never taker
50.95891549116098,43.256721392361285,1,1,Always taker
49.75852619267502,31.03354496968075,0,0,Never taker
42.09770728793616,28.830607712168913,0,0,Never taker
57.356563525039036,40.894624549370505,1,0,Complier
52.664229874884725,39.73765872963033,0,0,Never taker
61.98875660977836,45.17763055403103,1,1,Always taker
66.78487189743586,51.51224305475365,0,0,Never taker
52.10361244616959,35.79376258272159,0,0,Never taker
75.50407859177439,57.485682377735394,1,1,Always taker
69.00550258644476,52.23520462888931,1,1,Always taker
67.13222209678075,51.24951320570596,1,1,Always taker
59.63729325226305,46.19917907472436,1,1,Always taker
56.175955175834076,40.684413981594425,1,1,Always taker
42.16734269026867,32.16965208870813,1,1,Always taker
68.78176970822936,50.901744914908406,0,0,Never taker
55.96136036804203,43.84521439400077,1,1,Always taker
67.22165765245167,50.462839349145085,0,0,Never taker
54.87667021684266,38.75746202178587,1,0,Complier
50.03499409832082,33.804133450704704,1,0,Complier
45.16237946195847,31.05626944006614,0,0,Never taker
68.96205864348306,52.301894508945075,1,0,Complier
58.71673519667161,40.42961510494114,0,0,Never taker
60.71417489107779,43.83918352014811,1,0,Complier
64.76280485420861,46.61593464756966,0,0,Never taker
62.181241712460825,45.4094332301695,1,0,Complier
55.708741595564526,39.43263888395354,0,0,Never taker
72.0069795508281,54.95250020158155,0,1,Denier
58.413411821714405,42.356732481085814,0,0,Never taker
47.83764144177665,34.65187732979753,1,1,Always taker
69.5802847642592,52.89450824219076,0,0,Never taker
56.27655088987328,42.27923898601011,0,0,Never taker
50.96147468733567,33.8760716521504,0,0,Never taker
55.65643168784003,40.90921925102653,1,1,Always taker
59.33185361107915,44.01819671960401,1,1,Always taker
70.32636827948141,56.181859267699465,1,1,Always taker
56.1861560451905,39.545428448169375,1,0,Complier
74.53118673995307,56.362211297535154,0,0,Never taker
53.734089210810374,41.031363018926484,1,1,Always taker
60.67960919425997,45.77995433485927,1,1,Always taker
68.87861380269662,50.12749720326549,0,0,Never taker
64.21894850549396,49.45844988069446,1,1,Always taker
62.98029143072755,44.3367393818759,1,0,Complier
54.188313218517564,37.53483276604916,1,1,Always taker
61.3287851888491,47.6142631501285,1,0,Complier
61.114255671703894,45.50913203919482,0,0,Never taker
78.80980637755394,57.09011310742095,0,0,Never taker
56.061930237627465,43.14655007142669,1,1,Always taker
75.33410615193563,61.8315339289151,0,0,Never taker
54.102846549394634,35.643709268319334,0,0,Never taker
57.95096198760004,42.286733372341054,1,0,Complier
51.343898982956205,38.11151664724771,1,0,Complier
55.846330310402465,41.091016350200455,0,1,Denier
61.36495118587149,43.88229868104802,0,1,Denier
56.895075555121856,43.80194624609936,1,1,Always taker
58.7048037228834,41.51535741750704,0,0,Never taker
56.032980107661196,42.290346957762225,0,0,Never taker
52.79532832361643,40.87125033983846,0,0,Never taker
65.95112378801849,48.62654189497942,1,1,Always taker
52.40160996322648,32.55464610709567,0,0,Never taker
73.68366964956977,56.94597074484206,1,1,Always taker
70.7029946922756,53.984916940340995,0,0,Never taker
71.22622150924984,50.29818538370615,0,0,Never taker
56.082499667172584,42.22316842265157,0,0,Never taker
57.56618763723956,44.12634048860559,0,0,Never taker
56.27779834820686,41.381253282366956,0,0,Never taker
62.20746701463688,47.43072037430148,0,0,Never taker
50.00048573383612,35.46952267686568,1,0,Complier
60.839129229532475,46.698438461080386,1,1,Always taker
65.99491960326702,51.397463550812105,1,0,Complier
62.47970541908682,48.186359494286215,0,0,Never taker
59.78225320964888,46.11390433890153,0,0,Never taker
66.63913857834403,50.92219626706858,0,0,Never taker
69.09264303636166,45.82924018810405,0,0,Never taker
53.46876108526035,39.98026987943212,1,0,Complier
62.088486225501086,46.45769738920703,1,1,Always taker
56.01194646918879,38.96293630968497,1,1,Always taker
58.94991877032849,38.86461365291131,1,0,Complier
51.08037969810658,37.8500176255392,1,0,Complier
59.35917432405063,48.01828737430906,1,1,Always taker
63.093908014355506,50.00020338176329,1,0,Complier
64.3468944571511,46.202700725790955,1,0,Complier
42.81496547762876,30.82816660691176,1,1,Always taker
54.69894591512767,41.823178215530426,0,0,Never taker
56.16835936277721,43.21165739459186,0,0,Never taker
54.11562244879881,40.51981238296149,1,1,Always taker
62.727940779554785,50.19781181980298,1,1,Always taker
68.07133508982265,49.12509724415056,0,0,Never taker
60.42114124959515,43.90759503577775,0,0,Never taker
51.814550125536755,39.11911530050372,1,1,Always taker
48.832682666684356,31.448235680206654,1,1,Always taker
64.40448573133031,48.88803764955688,0,0,Never taker
51.734174570805564,38.16807249602735,1,1,Always taker
58.846152543645374,40.98597217465981,1,1,Always taker
48.78819208375521,35.36314162983469,1,1,Always taker
63.0032041429611,48.93532716120477,1,1,Always taker
66.13440977926392,50.83798949816927,0,0,Never taker
53.793471542978224,40.917392129431065,0,0,Never taker
53.619496008072794,38.30223902620633,0,0,Never taker
54.43338135671674,42.93135084245003,0,0,Never taker
75.79576163182648,59.547473648769206,1,1,Always taker
47.9471309203382,35.839182074981856,0,0,Never taker
31.345767437989775,22.48447260649892,1,1,Always taker
60.68976397194941,44.39456079048081,1,1,Always taker
61.640399797686506,47.52265776833809,1,1,Always taker
54.56427321123165,42.06784988044408,1,0,Complier
50.77817804257252,38.3042890638156,0,0,Never taker
54.52570891307725,40.12850498477315,1,0,Complier
66.36595536473011,52.175164689152055,0,0,Never taker
65.48656361706365,49.67576913242831,0,0,Never taker
44.38631404978613,30.75256620309258,0,0,Never taker
57.61894621280285,43.72656493223124,0,0,Never taker
58.351469884058695,42.48525404140329,1,1,Always taker
58.548379440284386,42.48799344143119,1,1,Always taker
70.07694625049726,51.787620836355295,0,0,Never taker
50.059200989136485,33.312903293495616,0,1,Denier
72.59909529550107,56.49307149693141,1,1,Always taker
77.380846416988,58.6603956531499,0,0,Never taker
50.60496915233035,34.155148117431544,1,1,Always taker
49.63363828366533,37.56190346345509,0,0,Never taker
64.87054750391691,48.55671411622028,1,1,Always taker
66.852378249538,51.696581155791186,0,0,Never taker
52.196307312693556,39.65022408240615,0,1,Denier
51.319199566264075,39.00924624107142,1,0,Complier
60.518076407181645,44.32712296919842,1,1,Always taker
65.4745450614234,49.82887406654885,0,0,Never taker
71.35016478559123,55.00681891586146,0,0,Never taker
64.23980825536421,48.85058864617365,1,0,Complier
61.82196016963922,46.02817436133077,1,1,Always taker
70.07451516175547,51.07292623085516,1,0,Complier
62.82046120897895,45.56881521277215,1,0,Complier
47.51960898916877,30.45272100575551,0,0,Never taker
61.94527313735171,46.82754558000169,1,1,Always taker
67.63647882799138,52.906548493057926,1,1,Always taker
57.710664735224,45.02396614032002,0,1,Denier
44.26846749939365,32.08989761013295,1,1,Always taker
50.546016566257926,36.730393572060706,0,0,Never taker
59.49036105931519,44.01093210783166,0,0,Never taker
55.335774644560644,38.32947327417987,1,1,Always taker
65.62404422615923,48.687448246185475,1,0,Complier
72.54100695730416,57.50057601285016,1,1,Always taker
60.60328147023097,44.14994788083469,1,0,Complier
49.977586388267525,34.388634445120104,0,0,Never taker
59.736854026199,45.69050745447624,0,0,Never taker
58.37932587433746,45.596364797315196,1,0,Complier
53.19778392473993,38.77506354859657,1,1,Always taker
55.28239312458048,42.17750559285741,0,1,Denier
77.87130934609523,57.248263494666666,1,1,Always taker
59.411520623654376,47.1726488525916,0,0,Never taker
60.721350708742165,42.316333571178255,0,0,Never taker
49.03319803204366,35.98423239119742,0,0,Never taker
53.811744592483436,36.861382398996014,1,0,Complier
64.56471975461984,50.27253632689114,0,0,Never taker
58.348894625455586,46.989130964051476,0,0,Never taker
64.65503467208767,49.66522719848554,0,0,Never taker
58.81260013019386,41.49809257138531,0,0,Never taker
52.741643617074416,39.45010095903831,0,1,Denier
77.46322368123226,57.352054826431456,1,1,Always taker
52.04300665485245,36.762016456751326,1,1,Always taker
67.55032786588733,53.151294361506125,1,1,Always taker
53.03391278965635,37.772343150900994,0,0,Never taker
64.58693810440904,46.46257275031326,1,1,Always taker
48.676638659342565,33.93612535619318,1,0,Complier
60.177562256885025,45.885667841446214,1,0,Complier
